Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
2,16,delay_200,200.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,17,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,18,delay_250,250.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,19,delay_100,100.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,20,delay_0,0.0,6.994962692260742,6.994962692260742,F,,,No_Response,T,T,,6.994962692260742,,,no_response
2,21,control,n/a,No_Flip,n/a,T,left,1.342313500000273,Button_Before_Flip,F,F,True,,137.93563842773438,,correct_response_before_flip_or_control_trial
2,22,delay_0,0.0,7.9975128173828125,7.9975128173828125,T,right,1.3434738000005382,Button_After_Flip,T,T,False,7.9975128173828125,144.93227005004883,,incorrect_response_after_flip_to_zero_coherence
2,23,delay_200,200.0,No_Flip,n/a,F,,,No_Response,T,F,,,,,no_response
2,24,delay_0,0.0,5.000829696655273,5.000829696655273,T,right,1.0441691000005449,Button_After_Flip,T,T,False,5.000829696655273,140.93422889709473,,incorrect_response_after_flip_to_zero_coherence
2,25,control,n/a,No_Flip,n/a,T,left,0.920881200000622,Button_Before_Flip,F,F,True,,144.93227005004883,,correct_response_before_flip_or_control_trial
2,26,delay_250,250.0,268.8779830932617,18.87798309326172,F,,,No_Response,T,T,,268.8779830932617,,,no_response
2,27,delay_100,100.0,132.94053077697754,32.94053077697754,T,right,0.902825899999698,Button_Before_Flip,T,T,True,132.94053077697754,129.93955612182617,,correct_response_before_flip_or_control_trial
2,28,control,n/a,No_Flip,n/a,T,left,0.9346815999997488,Button_Before_Flip,F,F,True,,137.93611526489258,,correct_response_before_flip_or_control_trial
2,29,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
2,30,delay_150,150.0,276.8709659576416,126.8709659576416,T,right,1.3708043999995423,Button_Before_Flip,T,F,True,276.8709659576416,138.93389701843262,,correct_response_before_flip_or_control_trial
2,31,delay_150,150.0,275.87199211120605,125.87199211120604,T,right,1.3401358000000982,Button_Before_Flip,T,F,True,275.87199211120605,136.93499565124512,,correct_response_before_flip_or_control_trial
2,32,control,n/a,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
